time,y_true,y_pred
2025-07-28 08:40:00,87.12,88.44
2025-07-28 08:45:00,86.76,87.12
2025-07-28 08:50:00,85.56,86.76
2025-07-28 08:55:00,89.64,85.56
2025-07-28 09:00:00,85.92,89.64
2025-07-28 09:05:00,89.64,85.92
2025-07-28 09:10:00,90.72,89.64
2025-07-28 09:15:00,87.6,90.72
2025-07-28 09:20:00,90.0,87.6
2025-07-28 09:25:00,89.76,90.0
2025-07-28 09:30:00,92.28,89.76
2025-07-28 09:35:00,88.8,92.28
2025-07-28 09:40:00,90.48,88.8
2025-07-28 09:45:00,89.88,90.48
2025-07-28 09:50:00,90.84,89.88
2025-07-28 09:55:00,90.12,90.84
2025-07-28 10:00:00,91.68,90.12
2025-07-28 10:05:00,90.12,91.68
2025-07-28 10:10:00,91.8,90.12
2025-07-28 10:15:00,91.8,91.8
2025-07-28 10:20:00,92.28,91.8
2025-07-28 10:25:00,91.68,92.28
2025-07-28 10:30:00,91.2,91.68
2025-07-28 10:35:00,92.04,91.2
2025-07-28 10:40:00,90.24,92.04
2025-07-28 10:45:00,90.84,90.24
2025-07-28 10:50:00,91.68,90.84
2025-07-28 10:55:00,89.52,91.68
2025-07-28 11:00:00,89.52,89.52
2025-07-28 11:05:00,90.0,89.52
2025-07-28 11:10:00,92.88,90.0
2025-07-28 11:15:00,90.0,92.88
2025-07-28 11:20:00,90.6,90.0
2025-07-28 11:25:00,87.72,90.6
2025-07-28 11:30:00,90.24,87.72
2025-07-28 11:35:00,86.16,90.24
2025-07-28 11:40:00,88.56,86.16
2025-07-28 11:45:00,86.52,88.56
2025-07-28 11:50:00,88.2,86.52
2025-07-28 11:55:00,90.96,88.2
2025-07-28 12:00:00,86.88,90.96
2025-07-28 12:05:00,90.24,86.88
2025-07-28 12:10:00,86.52,90.24
2025-07-28 12:15:00,88.92,86.52
2025-07-28 12:20:00,88.32,88.92
2025-07-28 12:25:00,88.8,88.32
2025-07-28 12:30:00,88.92,88.8
2025-07-28 12:35:00,85.68,88.92
2025-07-28 12:40:00,90.96,85.68
2025-07-28 12:45:00,85.32,90.96
2025-07-28 12:50:00,89.52,85.32
2025-07-28 12:55:00,88.8,89.52
2025-07-28 13:00:00,88.8,88.8
2025-07-28 13:05:00,84.96,88.8
2025-07-28 13:10:00,86.64,84.96
2025-07-28 13:15:00,87.48,86.64
2025-07-28 13:20:00,86.04,87.48
2025-07-28 13:25:00,86.52,86.04
2025-07-28 13:30:00,86.52,86.52
2025-07-28 13:35:00,85.92,86.52
2025-07-28 13:40:00,83.76,85.92
2025-07-28 13:45:00,91.92,83.76
2025-07-28 13:50:00,83.76,91.92
2025-07-28 13:55:00,89.76,83.76
2025-07-28 14:00:00,87.36,89.76
2025-07-28 14:05:00,90.24,87.36
2025-07-28 14:10:00,86.28,90.24
2025-07-28 14:15:00,87.96,86.28
2025-07-28 14:20:00,90.24,87.96
2025-07-28 14:25:00,88.32,90.24
2025-07-28 14:30:00,89.4,88.32
2025-07-28 14:35:00,89.52,89.4
2025-07-28 14:40:00,88.56,89.52
2025-07-28 14:45:00,87.0,88.56
2025-07-28 14:50:00,90.12,87.0
2025-07-28 14:55:00,86.76,90.12
2025-07-28 15:00:00,90.0,86.76
2025-07-28 15:05:00,89.64,90.0
2025-07-28 15:10:00,89.16,89.64
2025-07-28 15:15:00,87.0,89.16
2025-07-28 15:20:00,91.92,87.0
2025-07-28 15:25:00,87.24,91.92
2025-07-28 15:30:00,88.44,87.24
2025-07-28 15:35:00,92.04,88.44
2025-07-28 15:40:00,90.12,92.04
2025-07-28 15:45:00,90.24,90.12
2025-07-28 15:50:00,90.12,90.24
2025-07-28 15:55:00,90.84,90.12
2025-07-28 16:00:00,87.0,90.84
2025-07-28 16:05:00,90.96,87.0
2025-07-28 16:10:00,89.04,90.96
2025-07-28 16:15:00,90.0,89.04
2025-07-28 16:20:00,90.72,90.0
2025-07-28 16:25:00,88.08,90.72
2025-07-28 16:30:00,92.28,88.08
2025-07-28 16:35:00,85.8,92.28
2025-07-28 16:40:00,88.08,85.8
2025-07-28 16:45:00,90.84,88.08
2025-07-28 16:50:00,89.4,90.84
2025-07-28 16:55:00,90.12,89.4
2025-07-28 17:00:00,88.08,90.12
2025-07-28 17:05:00,93.24,88.08
2025-07-28 17:10:00,89.52,93.24
2025-07-28 17:15:00,90.48,89.52
2025-07-28 17:20:00,89.28,90.48
2025-07-28 17:25:00,89.76,89.28
2025-07-28 17:30:00,86.88,89.76
2025-07-28 17:35:00,89.52,86.88
2025-07-28 17:40:00,89.04,89.52
2025-07-28 17:45:00,87.96,89.04
2025-07-28 17:50:00,94.8,87.96
2025-07-28 17:55:00,89.16,94.8
2025-07-28 18:00:00,90.6,89.16
2025-07-28 18:05:00,90.96,90.6
2025-07-28 18:10:00,88.08,90.96
2025-07-28 18:15:00,87.0,88.08
2025-07-28 18:20:00,91.2,87.0
2025-07-28 18:25:00,89.52,91.2
2025-07-28 18:30:00,87.24,89.52
2025-07-28 18:35:00,90.96,87.24
2025-07-28 18:40:00,87.12,90.96
2025-07-28 18:45:00,88.8,87.12
2025-07-28 18:50:00,87.12,88.8
2025-07-28 18:55:00,87.96,87.12
2025-07-28 19:00:00,86.4,87.96
2025-07-28 19:05:00,89.4,86.4
2025-07-28 19:10:00,83.16,89.4
2025-07-28 19:15:00,88.2,83.16
2025-07-28 19:20:00,88.68,88.2
2025-07-28 19:25:00,85.92,88.68
2025-07-28 19:30:00,88.08,85.92
2025-07-28 19:35:00,87.36,88.08
2025-07-28 19:40:00,85.68,87.36
2025-07-28 19:45:00,86.4,85.68
2025-07-28 19:50:00,87.84,86.4
2025-07-28 19:55:00,88.32,87.84
2025-07-28 20:00:00,83.88,88.32
2025-07-28 20:05:00,88.92,83.88
2025-07-28 20:10:00,87.24,88.92
2025-07-28 20:15:00,86.16,87.24
2025-07-28 20:20:00,84.24,86.16
2025-07-28 20:25:00,88.68,84.24
2025-07-28 20:30:00,84.72,88.68
2025-07-28 20:35:00,83.28,84.72
2025-07-28 20:40:00,89.28,83.28
2025-07-28 20:45:00,83.28,89.28
2025-07-28 20:50:00,86.64,83.28
2025-07-28 20:55:00,83.4,86.64
2025-07-28 21:00:00,88.2,83.4
2025-07-28 21:05:00,83.28,88.2
2025-07-28 21:10:00,85.92,83.28
2025-07-28 21:15:00,85.2,85.92
2025-07-28 21:20:00,85.2,85.2
2025-07-28 21:25:00,83.64,85.2
2025-07-28 21:30:00,83.28,83.64
2025-07-28 21:35:00,86.88,83.28
2025-07-28 21:40:00,82.08,86.88
2025-07-28 21:45:00,86.52,82.08
2025-07-28 21:50:00,83.88,86.52
2025-07-28 21:55:00,84.24,83.88
2025-07-28 22:00:00,83.52,84.24
2025-07-28 22:05:00,87.48,83.52
2025-07-28 22:10:00,84.6,87.48
2025-07-28 22:15:00,83.52,84.6
2025-07-28 22:20:00,87.12,83.52
2025-07-28 22:25:00,84.96,87.12
2025-07-28 22:30:00,84.24,84.96
2025-07-28 22:35:00,82.68,84.24
2025-07-28 22:40:00,83.64,82.68
2025-07-28 22:45:00,80.88,83.64
2025-07-28 22:50:00,81.24,80.88
2025-07-28 22:55:00,80.76,81.24
2025-07-28 23:00:00,82.08,80.76
2025-07-28 23:05:00,81.72,82.08
2025-07-28 23:10:00,81.0,81.72
2025-07-28 23:15:00,83.76,81.0
2025-07-28 23:20:00,78.6,83.76
2025-07-28 23:25:00,81.36,78.6
2025-07-28 23:30:00,80.88,81.36
2025-07-28 23:35:00,81.72,80.88
2025-07-28 23:40:00,81.6,81.72
2025-07-28 23:45:00,79.92,81.6
2025-07-28 23:50:00,85.32,79.92
2025-07-28 23:55:00,80.4,85.32
2025-07-29 00:00:00,83.76,80.4
2025-07-29 00:05:00,79.08,83.76
2025-07-29 00:10:00,83.88,79.08
2025-07-29 00:15:00,81.48,83.88
2025-07-29 00:20:00,81.72,81.48
2025-07-29 00:25:00,80.04,81.72
2025-07-29 00:30:00,83.4,80.04
2025-07-29 00:35:00,83.16,83.4
2025-07-29 00:40:00,80.76,83.16
2025-07-29 00:45:00,84.36,80.76
2025-07-29 00:50:00,81.24,84.36
2025-07-29 00:55:00,84.84,81.24
2025-07-29 01:00:00,80.28,84.84
2025-07-29 01:05:00,86.16,80.28
2025-07-29 01:10:00,82.08,86.16
2025-07-29 01:15:00,83.64,82.08
2025-07-29 01:20:00,87.24,83.64
2025-07-29 01:25:00,83.76,87.24
2025-07-29 01:30:00,86.76,83.76
2025-07-29 01:35:00,82.44,86.76
2025-07-29 01:40:00,87.24,82.44
2025-07-29 01:45:00,82.68,87.24
2025-07-29 01:50:00,87.12,82.68
2025-07-29 01:55:00,82.2,87.12
2025-07-29 02:00:00,85.32,82.2
2025-07-29 02:05:00,85.92,85.32
2025-07-29 02:10:00,83.04,85.92
2025-07-29 02:15:00,85.92,83.04
2025-07-29 02:20:00,86.04,85.92
2025-07-29 02:25:00,84.84,86.04
2025-07-29 02:30:00,81.48,84.84
2025-07-29 02:35:00,86.4,81.48
2025-07-29 02:40:00,81.24,86.4
2025-07-29 02:45:00,84.0,81.24
2025-07-29 02:50:00,84.48,84.0
2025-07-29 02:55:00,83.76,84.48
2025-07-29 03:00:00,83.4,83.76
2025-07-29 03:05:00,81.72,83.4
2025-07-29 03:10:00,85.68,81.72
2025-07-29 03:15:00,80.16,85.68
2025-07-29 03:20:00,85.32,80.16
2025-07-29 03:25:00,81.0,85.32
2025-07-29 03:30:00,85.68,81.0
2025-07-29 03:35:00,83.64,85.68
2025-07-29 03:40:00,82.2,83.64
2025-07-29 03:45:00,82.32,82.2
2025-07-29 03:50:00,81.24,82.32
2025-07-29 03:55:00,83.76,81.24
2025-07-29 04:00:00,85.44,83.76
2025-07-29 04:05:00,84.84,85.44
2025-07-29 04:10:00,80.04,84.84
2025-07-29 04:15:00,86.28,80.04
2025-07-29 04:20:00,80.76,86.28
2025-07-29 04:25:00,85.2,80.76
2025-07-29 04:30:00,84.36,85.2
2025-07-29 04:35:00,81.24,84.36
2025-07-29 04:40:00,84.12,81.24
2025-07-29 04:45:00,83.04,84.12
2025-07-29 04:50:00,84.24,83.04
2025-07-29 04:55:00,81.0,84.24
2025-07-29 05:00:00,83.88,81.0
2025-07-29 05:05:00,79.92,83.88
2025-07-29 05:10:00,81.6,79.92
2025-07-29 05:15:00,80.04,81.6
2025-07-29 05:20:00,82.2,80.04
2025-07-29 05:25:00,82.08,82.2
2025-07-29 05:30:00,82.2,82.08
2025-07-29 05:35:00,85.32,82.2
2025-07-29 05:40:00,83.4,85.32
2025-07-29 05:45:00,83.88,83.4
2025-07-29 05:50:00,80.64,83.88
2025-07-29 05:55:00,86.64,80.64
2025-07-29 06:00:00,83.04,86.64
2025-07-29 06:05:00,82.8,83.04
2025-07-29 06:10:00,82.68,82.8
2025-07-29 06:15:00,84.72,82.68
2025-07-29 06:20:00,85.2,84.72
2025-07-29 06:25:00,85.44,85.2
2025-07-29 06:30:00,87.0,85.44
2025-07-29 06:35:00,83.04,87.0
2025-07-29 06:40:00,87.12,83.04
2025-07-29 06:45:00,82.08,87.12
2025-07-29 06:50:00,87.48,82.08
2025-07-29 06:55:00,84.24,87.48
