time,y_true,y_pred
2025-07-23 00:30:00,84.24,85.26
2025-07-23 00:35:00,82.8,85.25999999999999
2025-07-23 00:40:00,83.52,85.05999999999999
2025-07-23 00:45:00,84.96,85.1
2025-07-23 00:50:00,85.2,85.0
2025-07-23 00:55:00,85.08,85.04
2025-07-23 01:00:00,83.52,85.14000000000001
2025-07-23 01:05:00,84.12,84.83000000000001
2025-07-23 01:10:00,80.88,84.85000000000001
2025-07-23 01:15:00,86.76,84.24
2025-07-23 01:20:00,82.2,84.42999999999999
2025-07-23 01:25:00,85.44,84.10000000000001
2025-07-23 01:30:00,81.6,84.06
2025-07-23 01:35:00,85.2,83.84
2025-07-23 01:40:00,82.56,84.04
2025-07-23 01:45:00,82.08,83.96000000000002
2025-07-23 01:50:00,83.88,83.72
2025-07-23 01:55:00,81.96,83.61000000000001
2025-07-23 02:00:00,84.84,83.35000000000001
2025-07-23 02:05:00,81.48,83.46000000000001
2025-07-23 02:10:00,85.92,83.24000000000001
2025-07-23 02:15:00,79.44,83.66000000000001
2025-07-23 02:20:00,83.52,83.05
2025-07-23 02:25:00,81.24,83.15999999999998
2025-07-23 02:30:00,83.4,82.80999999999999
2025-07-23 02:35:00,79.08,82.96000000000001
2025-07-23 02:40:00,85.32,82.45
2025-07-23 02:45:00,80.64,82.68
2025-07-23 02:50:00,81.72,82.55999999999999
2025-07-23 02:55:00,84.0,82.38000000000001
2025-07-23 03:00:00,80.64,82.55
2025-07-23 03:05:00,84.24,82.2
2025-07-23 03:10:00,82.92,82.42999999999999
2025-07-23 03:15:00,85.2,82.17999999999999
2025-07-23 03:20:00,80.76,82.66
2025-07-23 03:25:00,87.6,82.42999999999999
2025-07-23 03:30:00,83.88,82.96
2025-07-23 03:35:00,84.6,83.0
2025-07-23 03:40:00,83.76,83.46
2025-07-23 03:45:00,83.88,83.33
2025-07-23 03:50:00,87.24,83.60000000000001
2025-07-23 03:55:00,83.88,84.06
2025-07-23 04:00:00,86.64,84.05
2025-07-23 04:05:00,83.88,84.55
2025-07-23 04:10:00,85.68,84.52
2025-07-23 04:15:00,80.88,84.75
2025-07-23 04:20:00,85.32,84.39
2025-07-23 04:25:00,83.88,84.77
2025-07-23 04:30:00,83.04,84.46000000000001
2025-07-23 04:35:00,81.0,84.39
2025-07-23 04:40:00,84.84,84.08999999999999
2025-07-23 04:45:00,81.24,84.17999999999999
2025-07-23 04:50:00,82.92,83.96
2025-07-23 04:55:00,85.32,83.60000000000001
2025-07-23 05:00:00,83.4,83.71999999999998
2025-07-23 05:05:00,84.0,83.45
2025-07-23 05:10:00,81.12,83.46
2025-07-23 05:15:00,89.28,83.08
2025-07-23 05:20:00,80.64,83.77999999999999
2025-07-23 05:25:00,84.36,83.39
2025-07-23 05:30:00,85.08,83.42999999999999
2025-07-23 05:35:00,84.12,83.60000000000001
2025-07-23 05:40:00,82.44,83.86
2025-07-23 05:45:00,83.04,83.66000000000001
2025-07-23 05:50:00,82.08,83.81
2025-07-23 05:55:00,83.52,83.74
2025-07-23 06:00:00,83.52,83.59
