time,y_true,y_pred
2025-07-28 22:35:00,82.68,86.04
2025-07-28 22:40:00,83.64,84.0
2025-07-28 22:45:00,80.88,86.04
2025-07-28 22:50:00,81.24,84.6
2025-07-28 22:55:00,80.76,84.24
2025-07-28 23:00:00,82.08,84.96
2025-07-28 23:05:00,81.72,85.68
2025-07-28 23:10:00,81.0,86.64
2025-07-28 23:15:00,83.76,82.92
2025-07-28 23:20:00,78.6,86.16
2025-07-28 23:25:00,81.36,82.08
2025-07-28 23:30:00,80.88,86.64
2025-07-28 23:35:00,81.72,81.72
2025-07-28 23:40:00,81.6,86.04
2025-07-28 23:45:00,79.92,82.68
2025-07-28 23:50:00,85.32,83.64
2025-07-28 23:55:00,80.4,85.2
2025-07-29 00:00:00,83.76,81.72
2025-07-29 00:05:00,79.08,82.44
2025-07-29 00:10:00,83.88,84.84
2025-07-29 00:15:00,81.48,82.92
2025-07-29 00:20:00,81.72,81.6
2025-07-29 00:25:00,80.04,85.2
2025-07-29 00:30:00,83.4,79.92
2025-07-29 00:35:00,83.16,85.8
2025-07-29 00:40:00,80.76,81.72
2025-07-29 00:45:00,84.36,83.16
2025-07-29 00:50:00,81.24,81.12
2025-07-29 00:55:00,84.84,82.08
2025-07-29 01:00:00,80.28,87.12
2025-07-29 01:05:00,86.16,81.6
2025-07-29 01:10:00,82.08,83.64
2025-07-29 01:15:00,83.64,82.08
2025-07-29 01:20:00,87.24,84.48
2025-07-29 01:25:00,83.76,82.56
2025-07-29 01:30:00,86.76,83.64
2025-07-29 01:35:00,82.44,80.76
2025-07-29 01:40:00,87.24,82.92
2025-07-29 01:45:00,82.68,81.48
2025-07-29 01:50:00,87.12,80.28
2025-07-29 01:55:00,82.2,82.44
2025-07-29 02:00:00,85.32,82.32
2025-07-29 02:05:00,85.92,82.56
2025-07-29 02:10:00,83.04,80.16
2025-07-29 02:15:00,85.92,84.0
2025-07-29 02:20:00,86.04,80.16
2025-07-29 02:25:00,84.84,83.28
2025-07-29 02:30:00,81.48,82.08
2025-07-29 02:35:00,86.4,84.72
2025-07-29 02:40:00,81.24,80.64
2025-07-29 02:45:00,84.0,84.36
2025-07-29 02:50:00,84.48,80.4
2025-07-29 02:55:00,83.76,81.96
2025-07-29 03:00:00,83.4,83.4
2025-07-29 03:05:00,81.72,81.84
2025-07-29 03:10:00,85.68,83.88
2025-07-29 03:15:00,80.16,81.48
2025-07-29 03:20:00,85.32,85.32
2025-07-29 03:25:00,81.0,81.36
2025-07-29 03:30:00,85.68,82.68
2025-07-29 03:35:00,83.64,81.12
2025-07-29 03:40:00,82.2,86.4
2025-07-29 03:45:00,82.32,80.76
2025-07-29 03:50:00,81.24,82.44
2025-07-29 03:55:00,83.76,81.0
2025-07-29 04:00:00,85.44,81.24
2025-07-29 04:05:00,84.84,82.68
2025-07-29 04:10:00,80.04,82.92
2025-07-29 04:15:00,86.28,82.68
2025-07-29 04:20:00,80.76,79.08
2025-07-29 04:25:00,85.2,85.44
2025-07-29 04:30:00,84.36,79.8
2025-07-29 04:35:00,81.24,81.96
2025-07-29 04:40:00,84.12,80.4
2025-07-29 04:45:00,83.04,80.88
2025-07-29 04:50:00,84.24,79.92
2025-07-29 04:55:00,81.0,82.2
2025-07-29 05:00:00,83.88,81.6
2025-07-29 05:05:00,79.92,79.2
2025-07-29 05:10:00,81.6,82.08
2025-07-29 05:15:00,80.04,79.08
2025-07-29 05:20:00,82.2,81.12
2025-07-29 05:25:00,82.08,80.04
2025-07-29 05:30:00,82.2,80.16
2025-07-29 05:35:00,85.32,79.92
2025-07-29 05:40:00,83.4,82.56
2025-07-29 05:45:00,83.88,80.88
2025-07-29 05:50:00,80.64,80.88
2025-07-29 05:55:00,86.64,78.6
2025-07-29 06:00:00,83.04,82.2
2025-07-29 06:05:00,82.8,81.12
2025-07-29 06:10:00,82.68,80.88
2025-07-29 06:15:00,84.72,83.04
2025-07-29 06:20:00,85.2,80.28
2025-07-29 06:25:00,85.44,83.64
2025-07-29 06:30:00,87.0,79.92
2025-07-29 06:35:00,83.04,82.32
2025-07-29 06:40:00,87.12,80.76
2025-07-29 06:45:00,82.08,84.72
2025-07-29 06:50:00,87.48,81.12
2025-07-29 06:55:00,84.24,82.92
2025-07-29 07:00:00,82.56,82.68
2025-07-29 07:05:00,85.08,84.48
2025-07-29 07:10:00,81.84,82.68
2025-07-29 07:15:00,86.28,82.44
2025-07-29 07:20:00,80.76,86.64
